observation_id,journey_distance_km,traffic_index,time_of_day_hours,weather_score,road_slope_pct,road_type,previous_journey_time_min,traffic_proxy,distance_proxy,average_speed_kmh,driver_experience_years,passenger_rating,random_noise_feature,eta_minutes
17,2.582643482780764,23.989676040563875,11.93486458106416,0.44863750798391183,-4.232288919901381,arterial,25.828989333977788,24.83653939250248,2.7999472485739156,51.406759656517046,5.368002576559302,3.9977415199449307,1.074771237937543,28.30682498974881
18,1.1419290945512603,72.59849090581872,16.157280650002026,0.31532872191368094,-5.0,local,34.78016909464896,56.77226627278786,0.7275368671655964,38.13423702338608,11.60687419259008,3.8360560076576693,1.0539290200227642,50.50311380875883
19,3.6929015364508437,72.70558186399563,8.977105472220183,0.6199333832599313,-3.254984813447014,express,45.45013002317786,67.49941338705558,4.787385455970802,32.98131935624139,9.699459131623513,5.0,-0.17180609322150653,56.37435896158223
20,0.8162302692505315,74.42269764230645,8.846955692803581,0.6718529834066379,8.110197994944635,local,22.309960122692583,70.52043219598573,0.1384195225467061,32.60359104006263,6.876011557175264,4.257975704233569,2.842104436112793,43.42956989788044
21,4.588182742696264,16.865884248919198,0.7612116674613052,0.23766407239954576,-2.0185418799648174,express,35.48829933007617,21.92754565974311,3.0021531995812287,47.23501138473102,13.2395415758417,4.701769156306735,1.5499519578287684,18.172428454362148
22,2.436805711708451,33.63752746348517,10.170946330296319,0.3224908844955829,4.56308430696126,express,27.355526224769527,38.88901658193328,2.878004449872557,40.31326118972724,7.990360895714758,4.513497288575622,-0.658139936508738,26.441413316073486
23,3.9940001069463413,45.05741215807243,9.80050069006392,0.5956125857931719,-0.24667729618746836,express,32.74008908193286,40.34591533491474,1.8750737436217395,45.41984921823635,0.6854713511818893,5.0,0.1265987865922102,41.17975416995788
24,3.547635993144278,46.816184284385315,5.394986444833711,0.30814096319825984,1.159894652732659,local,33.71511280863816,48.45938355337021,4.386325854894362,42.76183763804665,10.55145592258889,4.088534874862904,-1.985813329247044,44.954760669307426
25,2.748236938474184,23.458287532226933,5.935758564954419,0.3939496754947204,1.8434791072575918,local,27.35907377594685,31.308804068635865,2.554816345847859,49.92193061433859,1.4157717352605743,3.7018192609381804,0.027257632826938362,26.354029505648093
26,0.5996493132369826,32.0275723950751,14.01934993062028,0.4291550850644642,7.753224497340236,express,17.12552800091964,19.369069988622304,-0.601903677930906,42.17057968428658,7.475983218845604,5.0,1.6736947625658618,22.57106913355152
27,6.837626490442913,77.7725890745287,7.626514620948074,0.38357011683136055,4.045769357769986,arterial,57.198356058329836,61.884033721006965,5.395092239416725,37.39676905842764,3.285153154445058,4.606487900088659,2.781304470368258,71.61680843196949
28,1.8185046742649353,39.082189309070245,19.926045816414955,0.0502885222392526,3.347615991121229,arterial,17.718040208764926,22.74995594608986,0.3293832664264309,42.26031046478163,4.008760728201248,4.405327396044563,-0.12127853236459919,32.89753556182529
29,1.0992101589718444,34.88874333655761,2.6732425645695956,0.10497900004153299,6.538444512389187,arterial,28.111024470856204,37.08344070914737,1.2955955052374941,41.11605614767497,14.707320398380674,4.890836681886272,0.334882385033006,24.037532556393135
30,5.629854186527802,7.891967912649822,13.863478717801048,0.436899202973095,-0.21618902316553656,local,24.60864915013242,-3.851553145966051,4.005337431081215,49.46391471947283,2.1454500378526244,4.43099871849672,0.6053120288993791,41.01948070044314
31,2.517571287212941,33.477077231700505,3.841073451338456,0.5169330011875568,5.739200419330017,arterial,29.16794890601084,15.996619263580548,2.667485383048406,50.20777729499169,11.486754470005224,4.9064553107878695,1.9797035715234061,36.26386247997875
32,3.620105190322947,22.264235364664216,12.67777504609581,0.4682455755745627,5.15455908305556,highway,30.363650329603818,11.242851293698457,3.0142353501277928,42.94004773541243,9.742954340085486,4.310966352979053,-0.9829743379975451,34.98468329602294
33,1.7155251491855361,39.12518701301705,13.261101286807648,0.6067017787355269,5.114647771352365,arterial,27.57563017513487,21.088224887393473,1.1636813220973072,39.04455029839919,3.3281191250879996,4.605876971115848,2.6555130487193583,30.142468533191618
34,3.9616560541484445,5.0,15.415144476617499,0.48956054118111875,1.457441539809723,arterial,22.833403191332284,6.155106208778023,3.972967222222875,60.0,14.06240001785332,4.436876096450019,-0.31707188676775244,15.214461420434311
35,0.7319140851796903,34.920061438876225,10.258198734549449,0.5819509395119182,0.4693978647789998,highway,24.731766739086247,22.09025370534301,1.1575317403641947,47.12423063461279,3.420538541785232,4.053622319236398,-1.1701539389205355,21.835814419682972
36,1.0454183252981528,48.662994276929965,12.227392443102106,0.3167937475618969,-1.0443827580929543,arterial,21.454306534184205,29.531564751363966,1.8575187904047017,36.83529084009637,7.975978172318802,4.107574300498128,-0.3152612039224809,29.454384501963727
37,2.4817167400147797,44.145717784188456,4.34286278595104,0.4488615936705801,-0.8251382773828833,local,22.193016515591196,37.23074687582399,1.7265223970288068,36.532772042687135,11.962568132808247,4.023212003110416,-0.8096050056963733,31.773043874899713
38,1.609994931817444,46.26612391064385,11.112368393671911,0.22188442083195645,-1.2095460287047217,arterial,18.058894616300147,39.4459895231766,1.4251478685069552,33.98560521175072,11.571781696105585,4.31946919289235,0.4192556916251278,23.160214742664536
39,3.430172793929526,55.74004828498621,8.952729338262973,0.48810223258768193,3.2839671663912657,local,35.76262470250618,34.290559359835584,2.578893808511445,37.69023763421495,5.135766075706206,3.9948889171206714,-1.65239413763393,45.2183738545693
40,3.449975203984159,10.33672500715857,15.987146511705834,0.4507000091453781,1.2008229035547477,local,17.069860347923036,3.7903080417911186,3.2353676640231788,53.90966389738359,12.669449312830134,4.396154803846732,0.14164003806090744,29.955337495834698
41,1.6959353832270512,53.354181167293476,10.435721363915665,0.08291684506522787,3.509900691880068,arterial,33.78674322386454,44.82858272838846,0.9037100966882408,44.903104799285366,14.450400990208383,4.380855705002694,0.6639689393531096,34.999777454796316
42,1.6440313887132258,56.181614129015074,18.704199623525284,0.2404323466588672,3.7075870687848145,local,31.20486449360035,45.2566090953736,1.1403508654414891,30.088716743323996,7.373287454567598,4.292319360107859,1.4828339925095613,26.935824212003325
43,1.555180100988902,40.51701953510269,10.22381036576861,0.08358918274587898,-1.7091461900091658,local,30.46422227015703,32.13308401546812,1.0644616830731617,37.37618976368636,9.958571844822272,4.30013340138175,0.6806060876196242,20.604931786235777
44,3.124251287760184,33.77853442329978,5.658508151375008,0.14191265836635167,-1.8141898623823032,arterial,35.807089105423046,36.966763110957594,3.0465149142059342,44.10441204600986,5.785454124382694,3.945228709899613,1.4212744789983416,38.42025463416651
45,3.5175849302158193,75.89725399243807,6.56852925500603,0.49326546493507517,1.199688658893406,local,38.233323064974975,79.53847943983737,3.1681904109819,42.394973095834715,5.6342010500407325,4.073110634470324,-0.6056676727082282,56.18549415994097
46,1.6152025604137803,26.347740523013563,1.0868454021992777,0.4381614125421056,-0.7129225326482338,arterial,15.909074186384636,20.20249004268891,1.8587235889873785,49.76296502760174,7.310880054385485,3.4482260282942345,0.3941902562441439,25.839418942267983
47,0.5,44.386746955067665,12.958051454421842,0.4126185953453648,-1.0814424883420002,local,5.689313896020785,28.475564183749235,0.3644027342832653,42.34993781780928,3.358429889184755,4.14605879416407,-2.2292269944610985,21.328482496002795
48,0.6959537084430075,53.54203827775151,19.94114121360772,0.1769350545494838,7.934904531762047,arterial,18.764544757381458,43.868650845792075,0.1625562041511328,33.683824045469365,10.496322065666384,3.7563849464454844,-0.11398795885256933,31.110807418309122
49,2.961440860769009,59.911422849252844,18.45868096362168,0.43718074691009834,-3.3667417015709455,express,42.52116491402642,52.284761145801575,2.818323092498087,27.672270455009013,2.900838148897078,4.2449335938524095,0.3867512824095934,39.89770505960884
50,1.6754414572551204,32.46056089912686,10.506947192123313,0.055953611341957095,9.080725495473036,local,15.82132472467971,27.21852695086893,0.7741501568169381,45.30532324994011,0.5751245305784374,3.878479894913942,0.4772325426010965,24.439944390654095
51,1.7051995510164604,19.095836184364504,4.706888523468293,0.3804233420872175,3.01106734175681,express,17.72699367625157,20.50629858428059,1.990005848538297,48.112924503895215,6.872403504953317,3.277197240698012,-1.5740771714323234,13.405989512494664
52,1.0315070078016855,10.591615623507302,20.723626639138867,0.3651483023597156,5.451833990562742,local,11.024827238663354,24.486238031354706,0.6999841566496438,50.02098862602329,1.6080940790389853,5.0,-0.39016591090067043,16.008652927455465
53,1.0155517328417425,54.041073111009176,1.3627448170816416,0.5262528127378757,5.039164860655811,local,25.965258713937818,33.94306614479555,1.0776120873171964,36.21343777062366,8.65536206836485,4.095856781994445,-0.2507605008574842,47.51960669201654
54,3.919444372932353,30.625374297794053,9.581345404859857,0.10833008976263224,4.159357120431126,arterial,36.347155893594994,22.482010483888317,3.7035191395953273,42.602311449377325,8.045351277839309,4.851176037757665,-0.42907509632434643,33.92714238512971
55,3.030399399596857,23.45270613778313,20.558763417214827,0.3508656738765764,7.8164112970011494,local,17.85466793030844,30.722802458646207,4.008595847145603,43.35188830277022,2.490333768701164,3.9628546356440917,0.7250058466395507,36.86737351120372
56,1.4002666611668135,47.77244792717798,9.436240497700714,0.27126713444505685,-1.7884584096687366,local,16.428594283302136,36.95226181624044,1.5655069563003559,45.68376254586915,4.066954876257929,4.964152390938713,-0.21682743459836076,31.21281169806008
57,2.3603504760390006,56.570453408256896,2.829011298167038,0.5005786622704628,1.4526756777755692,express,38.00307039971611,53.61133993603932,2.182890590890918,33.481593466920515,0.8545571668880623,3.6817359614617873,0.09932696059857436,37.56556876130082
58,2.643540526771227,42.953958903720405,6.382788008299107,0.26100265853940785,-0.9849641937526159,express,31.316150994245096,40.92716994959596,1.8252898182057402,40.487214776731626,9.112319992996264,4.279214209134999,-0.489619599268823,28.408688060301
59,6.026101962060608,25.07398229723045,14.40070660183076,0.4025044615842101,-3.9362783586133396,highway,38.349354435842194,29.971043950342505,6.06539988979895,46.51648396479778,4.746559822392687,3.7084697611586073,1.0648244418400847,46.17784331944943
60,0.9461048728799442,43.88090567341715,3.648861784669701,0.09486802165221964,-0.314343914953783,highway,27.921025094004673,50.692148031521285,0.6353299692619324,44.47111359479559,10.8382779937511,5.0,1.1392341863148012,24.195277477725323
61,3.047768947192086,20.45510081875711,15.718447844216538,0.424983411334121,8.553917223783374,arterial,18.514855067212032,19.718344645647207,1.5226079357317177,44.60618156691911,9.63247525504693,4.0878323363676845,-0.30834174443895124,27.55059880242931
62,3.907085309342814,33.050184818135655,10.515886348781898,0.3196883953718228,1.3928665590379987,local,36.107433984846786,15.871848597475974,3.3603062005994677,48.35783984981675,5.9170200634589385,4.572803648830096,2.850589233202246,37.56450223948744
63,1.494067254896551,77.74568428808725,8.025348019692526,0.40690841197085825,8.942304996667458,local,30.52070470594797,61.180981411025314,1.497852364901467,28.543812443418997,0.8149860306988195,4.402759841843479,-0.7664777977330396,55.201710838841294
64,1.3463147992323734,46.8366649541457,5.782211532555933,0.7531647268066259,9.300395072051213,arterial,28.161025700555328,55.11353527717914,0.5568787611869876,38.795082383117375,5.142384355735,4.188517967946608,1.007196913880258,23.682476936761674
65,1.6597559498750776,47.358841945874104,19.759919660561028,0.3778354278753134,12.482956272936288,express,12.841263581280352,30.355630988298167,1.3992361107997824,46.609070903126415,5.210524742652004,4.432973939062361,-0.9510006745873693,32.97453432765294
66,3.451039546325156,45.434114923335585,9.520174739121638,0.3996396728966276,8.669225566844071,local,31.219864806608424,42.096643669169254,3.0487493223733586,36.6935753248114,5.324223575258467,4.811627822399364,0.7730242482628913,46.54718785817545
67,0.5904012852237367,66.53764336588496,17.723502374549465,0.5882592435562676,10.253461528668325,local,28.920367121964702,38.955432292524904,0.48663484128070766,36.745807352884675,14.324929850363826,4.500692668994525,0.6950039934664294,39.264639278344575
68,2.794328557016198,27.947634404776654,10.568524623297225,0.38714469883494723,3.1380863936950343,arterial,25.342030477824345,14.29689897083359,3.5026091970869424,49.8598637531353,2.8861146372345066,4.273104692975518,-1.0117381173518114,32.7929884012236
69,5.403322637757243,45.70852538325705,2.204812485282706,0.18805130744118242,2.7991488179033563,express,46.58757285543431,45.06080754556788,3.813744085033749,42.15093097910182,4.415864019560036,4.433695322090258,-0.13060296450556305,47.34015559697024
70,2.990438478178538,31.421854651111055,10.57214340401425,0.17232732004790655,3.031937764253726,arterial,32.34044281099132,26.960302895752687,4.318436597709136,44.75866567583018,12.569784814650363,5.0,1.8677394463645325,26.18452340368236
71,0.5,38.47168300557492,12.184506713658335,0.7291793818015992,2.000217716136274,express,14.566849044131521,30.065837777020725,0.4237317438470335,50.50295247505299,13.914784100546406,4.01243533211444,-0.8143015702481182,29.480166457167584
72,1.154045732662451,44.503131784936315,10.988212643841045,0.203709546057779,2.5238209730864005,arterial,25.122405776624316,32.12716984671148,1.5028101465581758,41.186259794726126,7.290141246087441,3.3657508929083146,0.4018659871179711,30.755603965106292
73,1.3788647782528618,26.352406285946948,19.58980108195854,0.2339496782177086,4.6326389780369635,arterial,13.208855989993548,8.42374756560926,1.3432473136578598,47.44268875791171,8.330707391637738,3.706574563209628,0.3354838862849767,22.846922505070822
74,3.4358730643095723,53.76023036209983,21.860432377032705,0.4886962702214031,0.36963750646211513,arterial,35.00223802593584,50.550037011371316,1.7114669004664622,36.548431255417135,1.2664465617098113,3.740044421502494,-0.04228295456847738,45.75950953508443
75,1.9898524049097381,69.54561813917731,18.882688205064817,0.7406807606835636,-2.8216848323304875,express,36.23841686266875,57.131743830697715,0.9456050404300638,33.259280466398565,12.216557221717391,3.8034241636320067,-1.731130387540856,48.23918717701824
76,0.5,41.80248884192919,13.986765653063033,0.1848549240444803,3.2726657915038424,express,13.194407509143911,24.879059294044232,0.03057929628976852,45.946015414158104,9.12112535942103,3.8188918583177993,0.8286250343133083,32.727533424431925
77,4.413976743176708,40.067825958859416,12.994799053317376,0.4648108009305509,-0.4248169201368577,arterial,39.93650198771892,34.26897604160249,4.767554923352609,40.94880924683636,7.445645860892395,4.189380191182938,0.011616281868419641,46.99662435449541
78,0.7686024104626872,44.746867747280575,15.470784722967815,0.499775145458173,-0.062457241149685316,local,18.275118748015167,42.10357369305939,-0.4157147391833529,32.14226753984459,4.887345940222202,4.311338068002209,1.1038456727027126,35.31851225606119
79,1.5170681624778346,60.349140569438404,6.9079271145449885,0.26013893002470545,1.5003636939003997,local,23.500824669488495,49.89205365314503,0.6807714045971849,38.42926070038635,6.93467928347298,4.306502276456491,0.23175810520281678,39.73424942980554
80,1.001016396893942,69.44840880372065,19.484324307568443,0.3810940337166003,0.6974987316314383,local,30.221948809122864,59.843096266349505,1.0327954294271526,29.08995152701535,11.162024462266254,3.8713749389136654,0.06446923159692655,51.76880842127364
81,1.7929539803412746,17.257711386360604,20.564356262487863,0.2326155157864196,5.885148723808424,local,13.84820227705007,14.935942386818606,1.9919437405334963,52.32496132035567,1.6712251504379168,4.6472550305076625,0.37254103263737026,16.923780250976705
82,3.9151156889386387,39.29815277366789,6.413211916363933,0.1479750902846968,1.4164046116682971,local,27.56931231503882,28.45586619722047,3.8777808215099756,42.90930506042343,7.848805826988564,4.44050511980034,-0.9875308144435018,30.661776324378195
83,4.1407552899315885,34.8802411660383,21.667636995361864,0.6043963638541646,6.061573732568511,arterial,39.53481388064181,30.02802228423138,2.9394756699594575,47.099571335726246,1.0022519422290457,4.911588886855865,1.5581062272686785,44.32222154439531
84,1.9928794217310282,39.1954860935469,20.369585375800018,0.01661178141456222,2.721056871297537,express,23.216809005067425,38.462681698782454,0.5151983914048517,39.41475553743796,11.697667704056473,4.581042468201023,-0.37541434278450503,28.49682724020893
85,6.8815857039957224,28.03284762510735,10.187682419580245,0.553866457955874,1.6901484932251536,express,37.633096958767275,31.070426194620325,6.624674848166576,43.34152798121874,3.5597593860285266,4.042710708635053,-0.3625615342725832,34.4134481224483
86,2.8282010643325664,24.463349380156302,21.816004850225895,0.4776982273740402,2.5537717020037793,express,29.775539681942192,26.32895234325826,3.691880111131093,45.345454627231625,13.599121458651512,4.787469736634623,1.2922963172519384,28.683217518305486
87,0.7301645061356766,42.840872710253834,2.890535851476195,0.12385139303781681,-2.520704524072568,highway,16.29698307783825,31.689055585064366,0.38090676322156036,35.97090659037984,7.403371381106705,4.323113738840785,0.24734219550672992,19.141575005948525
88,5.95443815072245,34.885739062314705,0.6716774210136087,0.289487066971705,3.1832701631474354,highway,33.902202909011464,34.10636606395599,4.443245148062979,48.40098498222369,7.130324033287813,4.559090378496248,-0.23645003179603927,45.916678637085646
89,2.0510667271915435,81.70854315538953,8.348803814257305,0.2468335567889683,4.972162537102362,local,20.903272494684288,72.71052667343692,1.5020557965005144,23.49207827535988,5.72510331058861,4.524193380613801,0.4138200935533031,53.00801063366938
90,5.135924749508695,65.36268793195822,13.57045677185628,0.4026807721549686,5.467976493961787,local,49.021928063756825,50.59032319504812,4.93758233326561,38.975086548015305,7.987233060327476,4.144056075024117,0.6259840786266159,50.53085402346892
91,4.2310770956071035,77.22976730102576,8.434622748788788,0.8029733760565448,-2.7326092988225374,local,40.745672286182504,62.39511304309584,3.6214548606250867,31.92271697227381,5.401404644896485,4.246471671193772,-0.11833962674372245,57.80333963262377
92,3.0190482003126444,24.08789350098579,22.60962560811263,0.19784759826105008,-3.316430707850417,express,18.655067606436518,25.2325611943707,3.8428982934932305,46.582467423810755,5.718907136351912,4.140881415575611,0.9223300850147598,20.567602664986808
93,2.554045151552971,32.03053762150887,6.113045497323482,0.5104286878333248,0.12113516221707199,local,29.289079049816905,36.864314047927635,3.038617211921104,45.75044593241981,3.3363846532001085,3.816174170291312,-1.2705543696607806,38.60638585705298
94,1.3251718848197305,71.5557621259279,6.7491214462242946,0.3955083177808081,6.846318252975073,local,32.712040719841234,48.14069452117522,1.3401251493011588,34.0131878799813,5.505609521497759,3.234887349919951,0.2618097890549199,47.83202597064212
95,6.420968065486496,18.103557790863483,15.235862701076522,0.3443658647763528,2.773413877530861,arterial,35.66345333958782,26.868452790819024,4.215412939234357,47.278489286876166,12.26986894021164,3.887787501254843,0.800269684156359,40.71266034156206
96,7.527531193888478,39.918248959594706,0.09273317620099686,0.2764452297785807,-0.7114333391187082,arterial,53.601334590531785,42.0796293470127,6.220967171426735,43.66423411000364,4.062517051918706,4.289624545409874,0.621795104950817,56.22794166968538
97,0.871070485651088,59.6194753274098,17.46136925651038,0.4478343818058365,-3.0852881342563307,arterial,34.549738272054874,52.070383529460564,0.34554557600944646,39.14322195223342,12.408387664570572,4.688513195650676,-2.2410494576741877,31.02161693047974
98,3.5586558421930867,37.328822752378144,9.059267594235774,0.1524550557402329,-0.39396256558765597,express,36.721883928948735,30.044482976015434,2.605497472655383,39.717712263522024,12.989034444217001,4.558195494801738,-0.12659255553717957,42.923283854443355
99,2.231613126458939,53.45595813295733,23.465948823439106,0.37237157062200854,-0.6304289497957725,arterial,34.61971318741066,48.17059855754773,2.1611088313049853,39.603249228227085,10.161848730513917,4.074174107255293,-1.2140369125253818,41.79379420114915
100,2.840291586869903,48.31534234446896,16.594022232713968,0.33359420110092325,5.2746620152583965,express,31.649304072865004,36.584083468185824,2.725416093011097,29.332908509468417,0.9449169096170245,3.893920514780868,1.285771704336988,40.20661735074576
101,2.391821482868935,37.02791402246635,1.253158921976234,0.46354605908400287,5.543904872854655,local,24.008477025628206,30.229861779469708,0.8133794400578664,35.246134075491845,8.634985845758498,4.119056613918202,-0.390673901996621,42.94868172408153
102,0.5,46.8885649855453,2.223067409807367,0.3102474299680855,-1.674656552668277,express,18.837291182176617,29.530091577640654,1.093678449648921,42.571042250625965,12.580659090426385,3.7612470913896967,1.1747038525397995,28.94029726700146
103,1.1224247113750851,49.18128090937363,2.1160345661798052,0.354091979099761,4.636081215535599,arterial,24.844960915062703,29.613428073489064,1.0230812052986422,37.86611484161159,5.803858472443046,3.2481286676925425,-1.2170438417526102,32.94204669118689
104,1.086690234476876,44.84270505561712,22.862934237406648,0.625277357085147,4.277649145363998,local,16.594328159532942,54.44244574021574,1.2641343418360773,36.8828810791705,4.600923247231936,3.504684918761364,0.39064278406520636,33.550784289918475
105,4.102178085033595,60.13124875929895,16.417236989222104,0.13166488030525092,-2.1288828516702614,highway,33.5000909731909,51.55308797426212,4.287821344425055,36.48519371737203,5.159963671954738,4.818633611172668,0.00794060205469651,48.31874190189561
106,4.9504894851736205,49.90253629764133,10.262544174934458,0.1005576406700137,1.706634554102344,highway,31.619798157199533,43.842979000011695,3.8418647611841257,38.244317209870665,6.634607759398801,5.0,2.764069260055646,41.48899223598398
107,3.140175790004948,37.86881164896887,4.811584557120745,0.15750761063362975,3.1928699585509595,express,29.42540078242063,31.97336034984742,3.8332827624571086,39.36991009279016,1.517453043914774,4.539273438269127,1.1779276876281528,27.559024138247327
108,1.744579376917049,37.049576310717924,20.967353914459277,0.08762377137762362,2.5713239655107567,highway,21.854902453350466,25.697721727743996,1.4566865935556057,37.15368351629617,3.946433939909023,4.173831318637447,1.1138842699707976,32.84985308279291
109,1.5808399069742995,53.58761177024002,4.837342264112171,0.20493225223210149,-3.9868937688299475,arterial,21.664172104654593,43.40003523636114,2.632793697530418,30.641222081529527,9.88055824754506,3.573158832307482,2.0278077419724765,28.37701064548417
110,1.9961148854639332,70.49702905875755,16.960301195419618,0.13628070861038705,2.4591385908081653,local,34.275762947465,60.560795557722365,1.0813574486925999,36.53349940619138,7.351021508814101,4.127490588513809,0.2837675912658137,36.23248086810425
111,4.281240080123548,38.35066433067533,18.319784677088304,0.23170193367365804,4.226927120010867,local,28.638234352031287,31.221596738210273,5.003713357655906,41.341398623540805,4.0864494662643125,4.4753276614531705,-0.09950626104837888,46.868086702947586
112,2.542144507242981,65.53711187665732,7.071746132529799,0.5848173372148331,7.5285795910363325,express,30.332727880645983,50.44112600129737,1.5647428370246366,38.04742901831281,13.997747784439364,4.573446572622293,-0.21352387973576128,41.31385840484308
113,2.3916585578224043,42.92265672581101,12.117953692095416,0.15049260615525814,-0.3407692005150196,express,29.86054344521806,39.84067976950767,4.191517731324636,40.09161711153394,4.785364586553155,4.509964950366751,0.32781665767115503,31.639518037981002
114,9.421513443555376,18.3426874358942,5.351742775641453,0.4112048792990149,0.09091395214887799,highway,58.13230502902168,16.90983716358707,7.71789508849256,50.09466382064722,2.375109156462039,4.74430563046107,-2.770122618190775,62.45803192003535
115,6.501883069557341,46.81440193601439,9.094311778931955,0.5973546297587157,1.2689663194458638,express,43.56578437418056,42.54259604781809,6.696964138965921,39.259352394740134,3.390551310028888,5.0,0.0023262077083820213,46.34336179481037
116,0.595378598360796,43.424853734400415,23.16322555872021,0.31499613191148,3.019255724609113,arterial,19.967865197465276,41.8464393583792,0.24592535957071454,41.5203385312933,4.800479695883299,4.017739941716949,0.22679153713494227,27.218335869365745
117,2.798303460063123,49.867712005041646,16.635312831706326,0.1757976795775732,2.339562186679993,local,25.548214405385924,41.193887818197524,3.09049102099005,40.06023828177624,8.077106540957296,5.0,-0.15585047738786076,46.531649029357446
118,2.535794939168716,22.484727173917722,20.318740948572362,0.4258637190774474,4.115077957884817,local,22.500338132021838,17.929802515859716,2.2497953915513103,45.62002738234387,1.4616498594741725,3.2910281032346624,-1.5309075246194201,34.50666910328928
119,0.5,21.73525674389672,12.974389715201784,0.1412848341349941,-1.9381528977529974,arterial,13.457367625090068,28.852136168076598,-0.4229843002901708,43.27836725704312,12.896660094803426,3.8497598495001615,-0.14983658594678062,15.666559559651585
120,9.467744546401299,39.7608260031987,5.736953811632548,0.2428682777661442,3.388987912537922,express,60.36840456241995,27.188595640355057,6.283505965911232,45.65054262580291,13.22341134328118,4.290000114036639,-1.5336992092614223,72.60003203825774
121,4.461219610419858,50.34507181319644,17.109116560012644,0.6939527729712054,-0.5977538307897889,local,41.20896297811415,29.677888803646407,6.021164286332187,44.88276007886688,5.116083584868379,4.447061665178287,1.7737577394967203,51.38169692740266
122,3.2338255065858403,28.135901302144493,12.013631058973594,0.11581629973359929,1.498331342805475,highway,27.68700626747728,27.80428702122518,2.968862336419267,52.96445864978555,11.742030165160122,4.118263955823035,-0.2573501994680813,28.502557535065883
